ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11452149,JB443241,09/19/2018 08:00:00 PM,030XX N AVERS AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,2523,25,30,21,3,1150412,1919912,2018,09/26/2018 04:18:54 PM,41.93614248,-87.72263423,"(41.93614248, -87.722634233)"
11451720,JB442644,09/19/2018 08:15:00 PM,017XX N KOSTNER AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,31,23,3,1146784,1911248,2018,09/26/2018 04:18:54 PM,41.91243778,-87.73618934,"(41.912437783, -87.736189335)"
11455132,JB443400,09/19/2018 08:30:00 PM,002XX E 71ST ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,323,3,6,69,5,1178951,1857991,2018,09/26/2018 04:18:54 PM,41.7656214,-87.61964278,"(41.765621398, -87.619642779)"
11451723,JB442773,09/19/2018 09:15:00 PM,006XX S CICERO AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1533,15,24,25,3,1144487,1896833,2018,09/26/2018 04:18:54 PM,41.87292494,-87.74499112,"(41.872924943, -87.744991122)"
11451959,JB443090,09/19/2018 10:00:00 PM,012XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1433,14,1,24,5,1165056,1908694,2018,09/26/2018 04:18:54 PM,41.90506073,-87.66913546,"(41.905060731, -87.669135463)"
11452164,JB443342,09/19/2018 10:03:00 PM,001XX N STATE ST,620,BURGLARY,UNLAWFUL ENTRY,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,5,1176352,1900927,2018,09/26/2018 04:18:54 PM,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
11451803,JB442839,09/19/2018 10:45:00 PM,004XX E 82ND ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,631,6,6,44,5,1180796,1850734,2018,09/26/2018 04:18:54 PM,41.7456652,-87.61310299,"(41.745665198, -87.613102992)"
11451714,JB442812,09/19/2018 10:45:00 PM,003XX W 79TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,623,6,17,44,3,1175198,1852557,2018,09/26/2018 04:18:54 PM,41.75079448,-87.63356069,"(41.750794483, -87.633560686)"
11457720,JB450535,09/19/2018 11:00:00 PM,042XX W 59TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,813,8,13,65,5,1149231,1865146,2018,09/28/2018 04:00:03 PM,41.78588093,-87.72839272,"(41.785880934, -87.728392723)"
11451937,JB443050,09/19/2018 11:00:00 PM,073XX S BENNETT AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,324,3,5,43,5,1189977,1856687,2018,09/26/2018 04:18:54 PM,41.76178496,-87.57927136,"(41.761784958, -87.579271363)"
11452402,JB443649,09/19/2018 11:15:00 PM,090XX S RACINE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2222,22,21,73,3,1169908,1844940,2018,09/26/2018 04:18:54 PM,41.73000881,-87.65316638,"(41.730008806, -87.653166377)"
11452376,JB443460,09/19/2018 11:29:00 PM,005XX S STATE ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,123,1,2,32,5,1176446,1897944,2018,09/26/2018 04:18:54 PM,41.87531254,-87.6276216,"(41.875312543, -87.627621596)"
11455800,JB447945,09/20/2018 12:00:00 AM,074XX S ELLIS AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,323,3,8,69,5,1184177,1855930,2018,09/27/2018 04:01:02 PM,41.75984523,-87.60055234,"(41.759845228, -87.600552342)"
11451742,JB442825,09/20/2018 12:01:00 AM,081XX S MERRILL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,414,4,8,46,3,1191939,1851420,2018,09/27/2018 04:01:02 PM,41.74728445,-87.57225132,"(41.74728445, -87.572251321)"
11452023,JB443121,09/20/2018 12:30:00 AM,081XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,631,6,8,44,3,1184307,1851324,2018,09/27/2018 04:01:02 PM,41.74720286,-87.60021974,"(41.747202857, -87.600219742)"
11451812,JB442832,09/20/2018 12:33:00 AM,059XX S KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,824,8,16,66,5,1156066,1865116,2018,09/27/2018 04:01:02 PM,41.78566391,-87.70333287,"(41.785663912, -87.703332868)"
11451830,JB442858,09/20/2018 01:35:00 AM,017XX E 79TH ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,414,4,8,46,3,1189174,1852942,2018,09/27/2018 04:01:02 PM,41.75152762,-87.58233422,"(41.751527624, -87.582334217)"
11451806,JB442886,09/20/2018 02:45:00 AM,008XX E 82ND ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,631,6,8,44,3,1183120,1850803,2018,09/27/2018 04:01:02 PM,41.74580085,-87.60458536,"(41.745800847, -87.60458536)"
11452873,JB444241,09/20/2018 03:00:00 AM,029XX S DEARBORN ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,133,1,3,35,3,1176459,1885004,2018,09/27/2018 04:01:02 PM,41.83980401,-87.62796418,"(41.839804007, -87.627964177)"
11451840,JB442901,09/20/2018 04:10:00 AM,038XX W FILLMORE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1133,11,24,29,3,1151050,1895100,2018,09/27/2018 04:01:02 PM,41.86804342,-87.72094045,"(41.868043424, -87.720940449)"
11452946,JB442904,09/20/2018 04:39:00 AM,058XX S PAULINA ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,715,7,15,67,3,1166004,1866162,2018,09/27/2018 04:01:02 PM,41.78832867,-87.66686563,"(41.788328667, -87.666865628)"
11452775,JB443776,09/20/2018 04:40:00 AM,013XX W 90TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2222,22,21,73,5,1169054,1845085,2018,09/27/2018 04:01:02 PM,41.73042518,-87.65629066,"(41.730425183, -87.656290658)"
11452367,JB442910,09/20/2018 05:15:00 AM,011XX N ROCKWELL ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1211,12,26,24,3,1158864,1907378,2018,09/27/2018 04:01:02 PM,41.90157883,-87.69191676,"(41.901578829, -87.69191676)"
11451943,JB442925,09/20/2018 05:40:00 AM,101XX S UNION AVE,031A,ROBBERY,ARMED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2232,22,34,73,3,1173430,1837592,2018,09/27/2018 04:01:02 PM,41.70976776,-87.64048089,"(41.709767758, -87.640480893)"
11451946,JB442928,09/20/2018 06:00:00 AM,006XX W 95TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2223,22,21,73,3,1173551,1841869,2018,09/27/2018 04:01:02 PM,41.72150179,-87.63991163,"(41.721501786, -87.639911628)"
11456338,JB448533,09/20/2018 07:00:00 AM,014XX W 72ND PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,734,7,17,67,5,1168107,1856673,2018,09/27/2018 04:01:02 PM,41.76224466,-87.65942736,"(41.762244664, -87.659427362)"
11451866,JB442956,09/20/2018 07:09:00 AM,025XX W 81ST ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,835,8,18,70,5,1160623,1850840,2018,09/27/2018 04:01:02 PM,41.74639565,-87.68701796,"(41.74639565, -87.687017961)"
11452409,JB443133,09/20/2018 07:15:00 AM,024XX N JANSSEN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1932,19,32,7,5,1166229,1916356,2018,09/30/2018 03:52:49 PM,41.92606073,-87.66460723,"(41.926060727, -87.66460723)"
11452488,JB443889,09/20/2018 07:30:00 AM,037XX S WALLACE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,915,9,11,60,5,1172912,1880075,2018,09/27/2018 04:01:02 PM,41.8263576,-87.64112579,"(41.826357596, -87.641125792)"
11452538,JB443926,09/20/2018 07:45:00 AM,050XX N GLENWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2033,20,48,3,5,1166081,1933410,2018,09/27/2018 04:01:02 PM,41.97286084,-87.66466216,"(41.972860844, -87.664662157)"
11451964,JB443031,09/20/2018 08:10:00 AM,034XX N CLARK ST,331,ROBBERY,ATTEMPT: AGGRAVATED,STREET,FALSE,FALSE,1924,19,44,6,3,1168903,1923207,2018,09/27/2018 04:01:02 PM,41.94480254,-87.65458232,"(41.944802544, -87.654582319)"
11458993,JB452220,09/20/2018 08:30:00 AM,040XX S ARTESIAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,921,9,12,58,5,1160689,1877851,2018,09/29/2018 03:54:15 PM,41.82051617,-87.68603103,"(41.82051617, -87.686031027)"
11461541,JB455435,09/20/2018 09:00:00 AM,083XX S BURLEY AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,424,4,10,46,5,,,2018,09/30/2018 03:57:53 PM,,,
11454204,JB445967,09/20/2018 09:00:00 AM,024XX W 83RD ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,835,8,18,70,5,1161642,1849540,2018,09/27/2018 04:01:02 PM,41.74280719,-87.68332007,"(41.742807186, -87.68332007)"
11453070,JB443569,09/20/2018 09:30:00 AM,054XX W 63RD PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,64,5,1141175,1861936,2018,09/27/2018 04:01:02 PM,41.77722388,-87.75800917,"(41.777223875, -87.758009165)"
11452126,JB443296,09/20/2018 10:53:00 AM,031XX N NASHVILLE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2511,25,36,19,5,1131883,1920075,2018,09/27/2018 04:01:02 PM,41.93693177,-87.79072738,"(41.936931774, -87.790727376)"
11454151,JB445846,09/20/2018 11:00:00 AM,079XX S ESSEX AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,422,4,7,46,5,1194233,1852877,2018,09/27/2018 04:01:02 PM,41.75122659,-87.56379787,"(41.751226587, -87.563797873)"
11452737,JB443631,09/20/2018 11:30:00 AM,047XX S SPRINGFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,821,8,14,57,5,1151168,1872834,2018,09/27/2018 04:01:02 PM,41.80694033,-87.7210899,"(41.806940334, -87.721089897)"
11452609,JB444009,09/20/2018 12:00:00 PM,001XX S STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,FALSE,FALSE,112,1,42,32,3,1176402,1899745,2018,09/27/2018 04:01:02 PM,41.88025558,-87.62772878,"(41.880255584, -87.627728782)"
11452175,JB443347,09/20/2018 12:00:00 PM,080XX S MANISTEE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,422,4,7,46,5,1195902,1852222,2018,09/27/2018 04:01:02 PM,41.74938809,-87.55770358,"(41.749388092, -87.557703578)"
11452369,JB443445,09/20/2018 01:00:00 PM,032XX W LEXINGTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1134,11,24,27,3,1154787,1896518,2018,09/27/2018 04:01:02 PM,41.87186059,-87.70718316,"(41.871860592, -87.707183161)"
11458479,JB443481,09/20/2018 01:14:00 PM,077XX S KOSTNER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,834,8,13,70,5,1148407,1852875,2018,09/29/2018 03:54:15 PM,41.75222313,-87.73172865,"(41.752223125, -87.731728648)"
11453059,JB443503,09/20/2018 01:30:00 PM,005XX W 111TH ST,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,2233,22,34,49,5,1174493,1831280,2018,09/27/2018 04:01:02 PM,41.69242316,-87.636775,"(41.692423156, -87.636774997)"
11452815,JB444158,09/20/2018 01:30:00 PM,021XX N HUDSON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1812,18,43,7,5,1172934,1914412,2018,09/27/2018 04:01:02 PM,41.92058017,-87.64002754,"(41.920580172, -87.640027542)"
11452310,JB443504,09/20/2018 01:30:00 PM,027XX W AINSLIE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2031,20,40,4,5,1157049,1932565,2018,09/27/2018 04:01:02 PM,41.97073077,-87.69789775,"(41.970730765, -87.697897747)"
11455459,JB447528,09/20/2018 02:00:00 PM,053XX N BROADWAY,620,BURGLARY,UNLAWFUL ENTRY,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2023,20,48,77,5,1167348,1935620,2018,09/27/2018 04:01:02 PM,41.97889792,-87.65993928,"(41.978897919, -87.659939278)"
11463574,JB458255,09/20/2018 03:00:00 PM,014XX E 71ST PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,324,3,5,43,5,,,2018,10/02/2018 04:05:11 PM,,,
11453441,JB445006,09/20/2018 03:00:00 PM,025XX N MENARD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2515,25,30,19,5,1137291,1916289,2018,09/27/2018 04:01:02 PM,41.92644693,-87.77094315,"(41.926446931, -87.770943151)"
11453177,JB444581,09/20/2018 03:00:00 PM,059XX S ABERDEEN ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,712,7,16,68,5,1169997,1865467,2018,09/27/2018 04:01:02 PM,41.78633564,-87.652245,"(41.786335636, -87.652245002)"
11456048,JB448351,09/20/2018 04:00:00 PM,029XX W 19TH ST,620,BURGLARY,UNLAWFUL ENTRY,DAY CARE CENTER,FALSE,FALSE,1022,10,24,30,5,1156867,1890571,2018,09/27/2018 04:01:02 PM,41.85549951,-87.69970775,"(41.855499507, -87.699707748)"
11455716,JB448041,09/20/2018 04:00:00 PM,034XX W 65TH PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,831,8,15,66,5,1154658,1860975,2018,09/27/2018 04:01:02 PM,41.77432858,-87.70860561,"(41.77432858, -87.708605612)"
11453219,JB444477,09/20/2018 04:00:00 PM,059XX W WALTON ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1511,15,29,25,5,1136554,1905722,2018,09/27/2018 04:01:02 PM,41.89746305,-87.77390459,"(41.897463054, -87.77390459)"
11452633,JB443881,09/20/2018 04:23:00 PM,056XX N GLENWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2013,20,48,77,5,1165957,1937781,2018,09/27/2018 04:01:02 PM,41.98485766,-87.66499272,"(41.984857661, -87.664992721)"
11454393,JB446247,09/20/2018 05:00:00 PM,074XX N HOYNE AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2424,24,49,1,3,1160972,1949145,2018,09/27/2018 04:01:02 PM,42.01614611,-87.68300956,"(42.016146107, -87.683009557)"
11452615,JB443879,09/20/2018 05:25:00 PM,016XX N HALSTED ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,1813,18,43,7,5,1170705,1911303,2018,10/01/2018 04:07:00 PM,41.91209807,-87.64830851,"(41.912098073, -87.648308514)"
11452607,JB443959,09/20/2018 05:48:00 PM,085XX S DR MARTIN LUTHER KING JR DR,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,632,6,6,44,3,1180402,1848557,2018,09/27/2018 04:01:02 PM,41.7397003,-87.61461329,"(41.739700299, -87.614613294)"
11452817,JB444173,09/20/2018 06:15:00 PM,019XX W WILSON AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,FALSE,FALSE,1912,19,47,4,3,1162723,1930565,2018,09/27/2018 04:01:02 PM,41.9651253,-87.67709032,"(41.965125301, -87.677090317)"
11452703,JB443973,09/20/2018 06:15:00 PM,017XX N LUNA AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2532,25,37,25,5,1139129,1911075,2018,09/27/2018 04:01:02 PM,41.91210586,-87.76431637,"(41.912105856, -87.764316371)"
11452882,JB444083,09/20/2018 06:47:00 PM,010XX W 77TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,612,6,17,71,5,1170884,1853765,2018,09/27/2018 04:01:02 PM,41.75420459,-87.64933404,"(41.754204588, -87.649334036)"
11455366,JB447568,09/20/2018 07:00:00 PM,021XX N KENMORE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1811,18,32,7,5,1168953,1914306,2018,09/27/2018 04:01:02 PM,41.92037669,-87.65465752,"(41.920376689, -87.654657521)"
11452983,JB444383,09/20/2018 07:00:00 PM,015XX W GARFIELD BLVD,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,934,9,16,61,5,1167189,1868262,2018,09/27/2018 04:01:02 PM,41.79406603,-87.66246059,"(41.79406603, -87.662460592)"
11452821,JB444137,09/20/2018 07:00:00 PM,026XX S INDIANA AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,133,1,2,35,3,1178033,1887015,2018,09/27/2018 04:01:02 PM,41.84528672,-87.62212723,"(41.84528672, -87.622127226)"
11452866,JB444073,09/20/2018 07:32:00 PM,091XX S GREENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,413,4,8,47,3,1185144,1844591,2018,09/27/2018 04:01:02 PM,41.72870717,-87.59736376,"(41.728707174, -87.597363762)"
11453205,JB444721,09/20/2018 08:10:00 PM,010XX N CLEVELAND AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1823,18,27,8,5,1172696,1907209,2018,09/27/2018 04:01:02 PM,41.90082005,-87.64111558,"(41.900820054, -87.641115579)"
11452876,JB444167,09/20/2018 08:38:00 PM,045XX S DAMEN AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,12,61,3,1163663,1874311,2018,09/27/2018 04:01:02 PM,41.81074,-87.67522045,"(41.810740003, -87.675220451)"
11452830,JB444202,09/20/2018 09:16:00 PM,014XX N PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1433,14,1,24,5,1164797,1909730,2018,09/27/2018 04:01:02 PM,41.90790909,-87.67005742,"(41.907909086, -87.670057422)"
11453573,JB445188,09/20/2018 09:30:00 PM,067XX S KEDZIE AVE,320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,FALSE,FALSE,831,8,18,66,3,1156204,1859967,2018,09/27/2018 04:01:02 PM,41.77153152,-87.70296528,"(41.771531518, -87.70296528)"
11452874,JB444219,09/20/2018 09:42:00 PM,042XX W BELDEN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2522,25,31,20,3,1147540,1914947,2018,09/27/2018 04:01:02 PM,41.92257372,-87.73331689,"(41.922573721, -87.73331689)"
11452955,JB444203,09/20/2018 09:48:00 PM,031XX W CHASE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2411,24,50,2,3,1154306,1948207,2018,09/27/2018 04:01:02 PM,42.01370855,-87.70756373,"(42.013708551, -87.707563731)"
11453470,JB444414,09/20/2018 10:00:00 PM,037XX W EDDY ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1732,17,30,21,5,1150895,1923344,2018,09/27/2018 04:01:02 PM,41.94555071,-87.72076902,"(41.945550706, -87.720769018)"
11453346,JB444855,09/20/2018 10:00:00 PM,048XX N LINDER AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,1623,16,45,11,5,1138791,1931675,2018,09/27/2018 04:01:02 PM,41.9686405,-87.76505641,"(41.968640499, -87.765056411)"
11453222,JB444764,09/20/2018 10:00:00 PM,096XX S PRAIRIE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,511,5,6,49,5,1179621,1841026,2018,09/27/2018 04:01:02 PM,41.71905217,-87.61770414,"(41.719052168, -87.61770414)"
11453036,JB444442,09/20/2018 10:00:00 PM,010XX N CLEVELAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1823,18,27,8,5,1172696,1907209,2018,09/27/2018 04:01:02 PM,41.90082005,-87.64111558,"(41.900820054, -87.641115579)"
11454308,JB444616,09/20/2018 11:00:00 PM,015XX E 74TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,324,3,5,43,5,1187806,1856229,2018,09/27/2018 04:01:02 PM,41.76058011,-87.58724275,"(41.760580112, -87.587242749)"
24188,JB444243,09/20/2018 11:04:00 PM,020XX E 67TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,331,3,5,42,01A,1190948,1860951,2018,09/27/2018 04:01:02 PM,41.7734623,-87.57557492,"(41.773462299, -87.575574924)"
11452924,JB444282,09/20/2018 11:35:00 PM,014XX W SUPERIOR ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1215,12,27,24,3,1166777,1905123,2018,09/27/2018 04:01:02 PM,41.89522492,-87.66291623,"(41.895224924, -87.662916226)"
11452917,JB444281,09/20/2018 11:40:00 PM,062XX N FAIRFIELD AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2413,24,50,2,3,1156870,1941285,2018,09/27/2018 04:01:02 PM,41.9946625,-87.69831823,"(41.994662503, -87.698318226)"
11452923,JB444297,09/20/2018 11:45:00 PM,0000X W KINZIE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1831,18,42,8,3,1175976,1903015,2018,09/27/2018 04:01:02 PM,41.88923825,-87.62919447,"(41.889238248, -87.629194468)"
11453327,JB444794,09/21/2018 12:05:00 AM,006XX W HARRISON ST,031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,124,1,2,28,3,1172257,1897564,2018,09/28/2018 04:05:23 PM,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
11452949,JB444301,09/21/2018 12:06:00 AM,010XX W 74TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,733,7,17,68,3,1170830,1855754,2018,09/28/2018 04:05:23 PM,41.75966384,-87.64947399,"(41.759663838, -87.649473987)"
11452903,JB444332,09/21/2018 12:24:00 AM,062XX S WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,DAY CARE CENTER,TRUE,FALSE,825,8,15,66,5,1161444,1863186,2018,09/28/2018 04:05:23 PM,41.7802579,-87.68366794,"(41.780257904, -87.683667938)"
11452930,JB444319,09/21/2018 12:45:00 AM,054XX W OHIO ST,031A,ROBBERY,ARMED: HANDGUN,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1524,15,37,25,3,1139680,1903431,2018,09/28/2018 04:05:23 PM,41.89111976,-87.76247899,"(41.891119761, -87.76247899)"
11453057,JB444444,09/21/2018 01:00:00 AM,079XX S LOOMIS BLVD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,612,6,21,71,5,1168378,1852055,2018,09/28/2018 04:05:23 PM,41.74956642,-87.65856686,"(41.74956642, -87.658566863)"
11452993,JB444337,09/21/2018 01:12:00 AM,020XX N HALSTED ST,320,ROBBERY,STRONGARM - NO WEAPON,CONVENIENCE STORE,FALSE,FALSE,1812,18,43,7,3,1170626,1913697,2018,09/28/2018 04:05:23 PM,41.91866907,-87.64852851,"(41.918669066, -87.648528511)"
11453325,JB444687,09/21/2018 01:30:00 AM,008XX N FAIRFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1211,12,26,24,5,1157907,1905425,2018,09/28/2018 04:05:23 PM,41.89623921,-87.69548527,"(41.896239209, -87.69548527)"
11454381,JB446006,09/21/2018 02:19:00 AM,0000X S RACINE AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,1224,12,27,28,3,1168396,1899928,2018,09/28/2018 04:05:23 PM,41.88093461,-87.65712043,"(41.88093461, -87.657120434)"
11453015,JB444396,09/21/2018 03:17:00 AM,049XX W POLK ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1533,15,24,25,3,1143780,1895847,2018,09/28/2018 04:05:23 PM,41.8702325,-87.74761159,"(41.870232503, -87.747611585)"
11456616,JB444411,09/21/2018 03:27:00 AM,083XX S STONY ISLAND AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,412,4,8,45,5,,,2018,09/28/2018 04:05:23 PM,,,
11457640,JB450419,09/21/2018 03:30:00 AM,007XX N WELLS ST,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,1831,18,42,8,3,1174597,1905472,2018,09/28/2018 04:05:23 PM,41.89601133,-87.63418514,"(41.896011332, -87.634185138)"
11453919,JB445319,09/21/2018 05:00:00 AM,004XX W HOBBIE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1823,18,27,8,5,1172877,1907468,2018,09/28/2018 04:05:23 PM,41.90152675,-87.64044308,"(41.901526754, -87.640443076)"
11453788,JB445320,09/21/2018 05:00:00 AM,004XX W HOBBIE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1823,18,27,8,5,1172886,1907468,2018,09/28/2018 04:05:23 PM,41.90152656,-87.64041002,"(41.901526555, -87.640410019)"
11453624,JB445207,09/21/2018 05:30:00 AM,050XX S LECLAIRE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,814,8,23,56,5,1143211,1870789,2018,09/28/2018 04:05:23 PM,41.80148037,-87.75032499,"(41.801480365, -87.750324994)"
11453185,JB444726,09/21/2018 07:00:00 AM,008XX N WOOD ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1213,12,1,24,5,1164238,1905900,2018,09/28/2018 04:05:23 PM,41.89741113,-87.67221932,"(41.897411133, -87.672219316)"
11453690,JB445359,09/21/2018 07:15:00 AM,036XX N HERMITAGE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1922,19,47,6,5,1164029,1924256,2018,09/28/2018 04:05:23 PM,41.94778556,-87.67246737,"(41.947785564, -87.672467366)"
